credit.policy,purpose,int.rate,installment,annual_inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not_fully_paid
1,debt_consolidation,0.0894,292.3,42999.9998,24.44,737,3045.041667,9274,20.9,1,0,0,0
1,debt_consolidation,0.0859,379.33,67000.00011,7.54,782,8370,22556,23.8,0,0,0,0
1,debt_consolidation,0.1531,174.08,85000.00038,9.06,662,5250.041667,9523,75,0,0,0,0
1,debt_consolidation,0.0774,234.14,119999.9998,7.72,777,10681.04167,5195,5.4,1,0,0,0
1,debt_consolidation,0.0894,476.58,65000.00007,6,787,4770,15646,21.7,0,0,0,0
1,all_other,0.1183,596.41,201000.0006,18.33,732,4470.041667,15715,56.3,2,0,0,0
1,debt_consolidation,0.1461,206.86,58000.00003,12.95,667,11070.04167,8763,47.9,3,0,0,1
1,all_other,0.1461,51.72,39999.99988,3.9,677,3420.041667,2775,92.5,2,0,0,0
1,all_other,0.1148,328.87,59999.99993,18.98,712,4085,26537,64.9,1,0,0,1
1,all_other,0.167,71.01,383999.9994,1.77,692,1530,13757,98.3,0,0,0,1
1,debt_consolidation,0.1496,623.61,324999.9996,11.1,692,6780.041667,105104,95.4,1,0,0,0
1,all_other,0.1357,509.53,67000.00011,17.89,692,8550.041667,13966,60.7,0,0,0,0
1,all_other,0.1218,166.5,14573.00001,10.95,697,2250,3753,51.4,0,0,0,0
1,debt_consolidation,0.16,421.89,28000.00002,12.13,717,1890,12593,33.3,1,0,0,1
1,debt_consolidation,0.0894,413.03,45000.00006,13.17,757,3360.041667,5623,20,0,0,0,0
1,credit_card,0.1183,198.81,36999.99994,20.63,702,4500.041667,5931,46,0,0,0,0
1,debt_consolidation,0.1843,909.25,54000.00024,10.04,672,3660,1066,20.5,0,0,0,1
1,major_purchase,0.0714,216.58,24000.00002,14.85,807,12791,268,0.7,0,0,0,0
1,debt_consolidation,0.1148,799.49,125000.0005,10.41,782,4380,9474,21,1,0,0,0
1,debt_consolidation,0.1287,504.5,76500.00001,20.41,737,5130,57775,95.8,1,0,0,0
1,debt_consolidation,0.1218,499.5,45399.99982,1.5,717,4950.041667,17516,84.6,1,0,0,0
1,all_other,0.0639,76.51,33600.00014,3.39,782,6279,3375,7.8,1,0,0,0
1,major_purchase,0.1461,224.09,125000.0005,5.49,682,1290.041667,5940,80.3,0,0,0,0
1,all_other,0.0774,156.1,69999.99993,2.11,767,4140.041667,2663,22.2,0,0,0,0
1,debt_consolidation,0.1287,302.7,98000.00023,8.49,697,4141.041667,8644,80,0,0,0,1
1,credit_card,0.0859,369.84,85000.00038,8.03,787,5250.041667,15917,22,2,0,0,0
1,credit_card,0.1531,174.08,59999.99993,22.57,662,2250,4533,76.8,1,0,0,0
1,debt_consolidation,0.1357,461.98,33736.31997,15.26,687,3690,14707,66.2,0,0,0,0
1,debt_consolidation,0.1287,302.7,69999.99993,17.5,687,3390.041667,2592,12.4,1,0,0,0
1,debt_consolidation,0.1183,149.11,12960,9.17,702,4690,2832,36.8,2,0,1,0
1,debt_consolidation,0.1183,94.44,24000.00002,24.7,702,3420.041667,4184,38.7,2,0,0,1
1,major_purchase,0.1114,164.02,63000.00029,13.75,722,6030.041667,8851,21.7,0,0,0,0
1,major_purchase,0.1183,165.67,59999.99993,8.92,707,2501,7990,34.3,0,0,0,0
1,all_other,0.1183,99.41,34499.9999,20.94,697,2010.041667,5626,30.1,3,0,0,0
1,debt_consolidation,0.1496,320.47,14400.00001,0.08,742,1321.041667,5,0.2,6,0,0,0
1,debt_consolidation,0.1496,443.46,71231.99967,9.37,672,2940,1142,11.8,0,0,0,0
1,debt_consolidation,0.1183,497.01,72999.99999,19.25,727,7440.041667,48262,73.2,0,0,0,0
1,all_other,0.1496,415.74,84000.00018,15.06,677,6990,28577,94.6,0,0,0,1
1,debt_consolidation,0.1357,118.89,59999.99993,15.06,677,3750.041667,24235,38,2,1,0,0
1,all_other,0.0894,317.72,159999.9993,4.04,747,3930.041667,1621,5.3,2,0,0,0
1,all_other,0.1635,388.63,82499.99981,12.93,672,2580,5814,96.9,1,0,0,0
1,debt_consolidation,0.1461,482.66,39999.99988,16.89,687,2250,21668,87.4,0,0,0,0
1,debt_consolidation,0.1114,328.04,79999.99971,4.68,732,3690,10422,56,0,0,0,0
1,home_improvement,0.1148,197.82,59999.99993,9.34,712,3420.041667,4162,27.6,1,0,0,0
1,credit_card,0.1114,262.43,56000.00002,20.57,727,4860.041667,8654,65.8,1,0,0,0
1,debt_consolidation,0.1183,397.61,65999.99993,13.36,722,3330,20602,41.5,2,1,0,0
1,major_purchase,0.1426,51.46,95999.99996,15.97,662,8220.041667,16964,77.8,1,0,0,0
1,educational,0.1253,669.33,50999.99991,23.93,722,2070.041667,10695,43.8,0,0,0,1
1,credit_card,0.1253,267.74,52000.00013,7.04,707,13590.04167,7910,90.9,3,0,0,1
1,debt_consolidation,0.0859,284.5,34999.99998,6.62,752,5130,8829,43.5,1,0,0,0
1,all_other,0.1136,822.78,54999.99977,17.5,722,3338,15103,78.3,0,0,0,0
1,all_other,0.167,701.16,52000.00013,18.18,667,3000.041667,12532,57,2,0,0,0
1,debt_consolidation,0.1357,244.58,85000.00038,6.45,692,12061,7983,43.6,0,0,0,0
1,home_improvement,0.0894,190.63,32560,11.24,732,3720,3619,10.6,1,0,1,0
1,debt_consolidation,0.1287,815.61,135000.0003,15.84,737,6000.041667,26215,94.6,0,0,0,0
1,debt_consolidation,0.1459,130.97,20400,19.29,672,6316.041667,17012,91,1,1,0,1
1,home_improvement,0.1183,331.34,79999.99971,10.59,722,6422.041667,6490,4.9,3,0,0,1
1,debt_consolidation,0.1357,220.8,74999.99981,3.52,682,1770,6228,68.4,0,0,0,0
1,debt_consolidation,0.1148,164.85,48000.00001,14.57,727,2490,7479,42.7,0,0,0,0
1,home_improvement,0.1148,799.49,142000.0005,1.27,777,5670.041667,7345,17.3,2,0,0,0
1,all_other,0.1114,229.63,18000,16.33,717,4050,7674,57.7,0,0,0,0
1,educational,0.1322,202.81,36000.00009,2.33,722,1590.041667,377,47.1,0,0,0,0
1,all_other,0.0894,413.03,108000.0004,2.8,787,4830.041667,0,0,0,0,0,0
1,credit_card,0.0859,126.45,31199.99988,12,747,3150.041667,3933,51.7,0,0,0,0
1,credit_card,0.1136,493.67,49999.99978,4.1,767,3799.041667,5694,21.2,2,0,0,0
1,all_other,0.1843,363.7,79999.99971,0.08,667,3540.041667,167,11.1,3,0,1,1
1,all_other,0.1348,244.26,38896.00013,11.2,677,2310.041667,4743,62.4,2,0,0,0
1,all_other,0.0894,476.58,147000.0006,3.47,777,4711,4910,14,0,0,0,0
1,all_other,0.1114,131.22,155000.0006,16.56,722,4560.041667,120322,59.6,0,0,0,0
1,debt_consolidation,0.1218,832.5,116000,16.99,737,7920.041667,32446,56.1,0,0,0,0
1,small_business,0.1809,202.7,18000,9.8,682,1230.041667,0,0,0,0,0,0
1,all_other,0.1357,631.82,94999.99994,0.44,692,6780.041667,723,45.2,0,0,0,0
1,debt_consolidation,0.1025,421.01,36999.99994,17.61,732,3343,15818,46.5,0,0,0,0
1,debt_consolidation,0.1426,521.45,42999.9998,17.19,702,4051,18944,97.6,2,0,0,1
1,debt_consolidation,0.1357,169.85,22799.99989,10.95,677,2370.041667,1559,45.9,1,1,0,0
1,all_other,0.1183,662.68,119999.9998,14.28,742,4770,14191,51,1,0,0,0
1,all_other,0.1253,66.94,62399.99973,4.02,677,2130,8160,54,2,0,1,0
1,debt_consolidation,0.1357,354.98,43500.00013,22.1,682,2316.041667,12384,55.8,2,0,0,0
1,all_other,0.0774,312.19,49999.99978,0.86,772,5190.041667,2232,6.5,0,0,0,0
1,home_improvement,0.1114,492.06,89000.00011,3.76,757,13200,16001,38.6,0,0,0,1
1,all_other,0.0859,37.94,99999.9995,0.53,757,3990,0,0,1,0,0,0
1,all_other,0.1253,209.17,24000.00002,21.75,697,2100.041667,1219,7.2,2,0,0,0
1,all_other,0.1645,353.78,54999.99977,16.97,682,6330.041667,3052,41.8,0,0,0,1
1,small_business,0.1531,174.08,126000.0005,12.13,702,4530.041667,30995,82.6,2,0,0,1
1,debt_consolidation,0.0988,483.16,39999.99988,12,762,7179.041667,15146,24.8,0,0,0,0
1,debt_consolidation,0.1392,614.47,99999.9995,17.52,692,5010.041667,9360,43.7,0,0,0,0
1,all_other,0.0774,78.05,39200.00017,21.55,742,2370.041667,4641,49.4,0,0,0,0
1,credit_card,0.1496,519.68,83000.00027,5.94,677,5010.041667,14739,77.2,2,0,0,0
1,small_business,0.1739,896.19,139999.9998,2.47,747,8822,14556,94.5,0,0,0,1
1,debt_consolidation,0.1287,336.34,85000.00038,6.23,697,3661,2906,23.2,0,0,0,0
1,credit_card,0.0859,189.67,26400.00002,10.14,742,5430,6435,19,0,0,0,0
1,credit_card,0.1148,692.34,76999.99994,17.56,762,4620.041667,33386,52.9,1,0,0,0
1,debt_consolidation,0.1148,478.05,45000.00006,16.77,722,7170.041667,17449,55.7,0,0,0,0
1,debt_consolidation,0.1565,279.89,28590.00013,6.17,722,2340.041667,4479,99.5,0,0,0,0
1,all_other,0.0774,124.88,99499.99969,1.74,757,4380,6642,7.9,0,0,0,0
1,all_other,0.1704,856.18,149999.9995,3.7,677,6960,11010,49.8,0,2,1,0
1,debt_consolidation,0.0859,284.5,48000.00001,7.13,767,5190,5276,73.3,0,0,0,0
1,small_business,0.1704,891.86,54999.99977,9.36,717,4320,6049,90.3,0,0,0,1
1,all_other,0.1218,116.55,136999.9993,13.53,692,7500.041667,10930,79.8,1,1,0,0
1,debt_consolidation,0.1357,468.77,57600.00019,17.5,687,3450.041667,15365,70.2,1,0,0,1
1,all_other,0.0774,187.32,75399.9997,16.76,792,3900.041667,0,0,3,0,0,0
1,debt_consolidation,0.0774,340.29,94999.99994,18.15,777,7440.041667,11783,19,0,0,0,0
1,credit_card,0.1148,329.69,72858.96025,20.26,732,5550,41170,61.4,0,0,0,0
1,all_other,0.1392,85.35,82400.00034,2.13,687,5340.041667,0,0,0,1,0,0
1,all_other,0.1322,101.41,13200.00001,5.82,727,2760.041667,1549,96.8,1,0,0,0
1,debt_consolidation,0.16,492.21,40399.99984,19.16,662,6540,11018,82.2,1,0,0,0
1,all_other,0.1218,319.68,54000.00024,4.78,712,3480.041667,8077,76.9,0,0,0,0
1,all_other,0.0859,303.46,27599.99995,8.43,757,2040.041667,4103,15.5,2,0,0,0
1,all_other,0.0894,190.63,84000.00018,9.13,762,3180.041667,8868,32.4,0,0,0,0
1,debt_consolidation,0.0774,62.44,40799.99998,6.06,737,8940.041667,37804,21.4,1,0,0,0
1,credit_card,0.0774,224.78,59999.99993,4.94,767,2644.041667,2125,10.1,0,0,0,0
1,all_other,0.074,31.06,67500.00021,0.52,792,15030,35,0.1,1,0,0,0
1,credit_card,0.0859,324.01,65000.00007,7.09,782,4950.041667,613,4,1,0,0,0
1,home_improvement,0.1531,870.39,239999.9994,14.72,697,4140.041667,28813,44.9,3,0,0,1
1,debt_consolidation,0.1287,336.34,48000.00001,16.18,702,1860,5029,58.5,0,0,0,0
1,small_business,0.1739,179.24,69999.99993,15.34,697,8550.041667,1837,31.7,3,0,0,0
1,debt_consolidation,0.1148,560.47,52500.00007,21.53,742,3243,16285,41.3,0,0,0,0
1,credit_card,0.1809,904.88,99999.9995,19.75,677,5520,73999,86.8,1,0,0,1
1,debt_consolidation,0.1114,295.24,49999.99978,14.88,747,1863,546,3.7,4,0,0,0
1,all_other,0.0894,381.26,43199.99982,12.58,777,2160,1876,20.2,0,0,0,0
1,all_other,0.0774,62.44,28000.00002,20.23,747,3990,5121,17.7,4,0,0,0
1,debt_consolidation,0.1218,765.9,59999.99993,12.34,732,2760.041667,3075,28,1,0,0,0
1,debt_consolidation,0.1253,334.67,59999.99993,14.36,702,9750.041667,8892,25.5,2,0,1,0
1,debt_consolidation,0.1218,666,56000.00002,13.5,727,2550,21771,63.7,0,0,0,0
1,all_other,0.1645,141.51,39456.00016,16.88,662,1597.041667,4701,72.3,0,0,0,0
1,debt_consolidation,0.1253,261.04,42000.00011,19,702,4320,0,0,2,0,0,0
1,debt_consolidation,0.1218,299.7,29999.99998,9.48,737,3810.041667,4105,57.8,0,0,0,0
1,debt_consolidation,0.0894,381.26,90000.00006,6.19,752,3394.041667,24907,45.3,0,0,0,0
1,credit_card,0.0894,559.18,63000.00029,12.34,782,14100.04167,8943,21.2,1,0,0,1
1,small_business,0.1565,769.7,65000.00007,17.28,732,3930.041667,23429,56.1,2,0,0,0
1,debt_consolidation,0.1392,477.92,45499.99978,23.26,687,6570,14902,87.7,0,0,0,0
1,debt_consolidation,0.0894,149.33,31776.0001,21.3,722,1950.041667,4638,69.2,0,0,0,0
1,all_other,0.1426,411.67,63000.00029,10.7,677,2040.041667,5849,45.3,1,0,0,0
1,credit_card,0.1385,330.81,180000,21.03,677,4680.041667,57858,75.8,1,0,0,0
1,all_other,0.1218,699.3,53579.99983,4.84,802,8010,120,2.4,1,0,0,1
1,debt_consolidation,0.1114,328.04,79999.99971,21.04,727,4171.041667,20901,67.4,0,0,0,0
1,credit_card,0.1392,721.15,87000.00021,18.33,702,3810.041667,15158,88.6,1,0,0,0
1,debt_consolidation,0.1565,848.42,88065.99979,15.72,687,3810.041667,31710,93.5,0,0,1,0
1,debt_consolidation,0.1322,439.41,34999.99998,22.53,722,3150.041667,6580,88.3,0,0,0,0
1,major_purchase,0.0859,158.06,69999.99993,2.35,747,8160.041667,71,0.3,1,0,0,0
1,debt_consolidation,0.0774,46.83,28800.00011,15.04,742,7500.041667,949,22.1,0,0,0,0
1,home_improvement,0.1392,648.61,123999.9994,11.17,692,5130,22294,69,0,0,0,0
1,debt_consolidation,0.167,213.01,47500,0.76,662,3330,981,89.2,0,0,0,1
1,debt_consolidation,0.1607,563.11,95903.99999,12.74,727,7260,9653,9.7,1,2,0,0
1,all_other,0.1253,66.94,54999.99977,9.56,682,5520,6810,56.7,0,0,0,0
1,debt_consolidation,0.1062,455.84,49999.99978,13.25,722,11181.04167,14706,72.4,1,0,0,0
1,debt_consolidation,0.0894,190.63,59785.01002,17.58,722,3030.041667,6908,32,2,0,0,0
1,educational,0.1218,499.5,69999.99993,2.18,737,5101,4509,60.1,0,0,0,1
1,debt_consolidation,0.1218,249.75,26000.00008,0,762,3120.041667,0,0,3,0,0,0
1,debt_consolidation,0.0774,130.34,34999.99998,8.98,792,7890.041667,1357,4.2,1,0,0,0
1,debt_consolidation,0.1253,247.66,125000.0005,7.47,722,5820,24344,65.8,0,0,0,0
1,all_other,0.1218,133.2,109999.9995,11.87,697,9570,4254,64.5,0,0,0,0
1,debt_consolidation,0.1531,522.23,90000.00006,16.79,682,5581.041667,51605,97.9,1,0,0,0
1,debt_consolidation,0.1357,475.56,78999.99989,16.34,687,5520,11889,54.8,1,0,1,0
1,home_improvement,0.1635,423.95,79999.99971,5.64,672,4084,7472,97,0,0,1,0
1,educational,0.1461,344.76,62399.99973,8.46,712,4920.041667,3088,14.1,1,0,0,0
1,all_other,0.1704,267.56,48000.00001,4.92,687,1144,8398,76.3,0,0,0,0
1,debt_consolidation,0.16,527.36,95999.99996,11.13,662,4080,14337,56.4,2,2,0,0
1,all_other,0.1322,189.29,75796.99977,3.31,687,4560.041667,3860,68.9,0,0,0,0
1,all_other,0.1183,142.48,108000.0004,17.63,707,10830.04167,15050,28.9,2,0,0,0
1,debt_consolidation,0.1287,403.6,38295.60015,14.98,722,1560.041667,7060,71.8,0,0,0,0
1,debt_consolidation,0.1357,407.63,42000.00011,21.77,682,5130,7263,60,2,0,0,0
1,debt_consolidation,0.1357,506.14,58900.00002,12,687,4170.041667,15445,78,1,0,0,0
1,debt_consolidation,0.1287,815.61,99999.9995,13.52,717,2970,28056,57,0,0,0,0
1,debt_consolidation,0.0894,247.82,48000.00001,12.95,742,4560.041667,20035,65.4,0,0,0,0
1,debt_consolidation,0.0894,571.89,90000.00006,4.64,797,9720.041667,2347,9.9,0,0,0,0
1,debt_consolidation,0.1183,447.31,38117.00016,22.54,712,6000.041667,13813,52.7,0,0,0,0
1,debt_consolidation,0.1322,162.25,45000.00006,15.17,677,3123.041667,6354,74.8,0,0,0,0
1,small_business,0.1357,135.88,81599.99992,8.71,762,3244,8328,11,1,0,0,0
1,educational,0.1183,662.68,99999.9995,6.72,737,3041.041667,4070,19.5,0,0,0,0
1,credit_card,0.1218,33.3,32999.99999,13.56,692,2130,13781,65.8,3,0,0,0
1,credit_card,0.1148,98.91,38499.99999,3.05,722,1620.041667,3738,30.4,1,0,0,0
1,debt_consolidation,0.1148,105.5,42999.9998,21.43,712,3664,11262,27.1,1,0,0,0
1,all_other,0.1426,548.9,72000.00014,18.87,682,5190,33587,45.6,0,0,0,0
1,debt_consolidation,0.1322,371.81,49277.99985,15.54,692,4080,11922,62.7,1,0,0,0
1,all_other,0.1913,220.33,79999.99971,0.38,667,8370,234,3.3,2,1,0,0
1,debt_consolidation,0.0859,410.94,99999.9995,18.35,782,5580.041667,6031,5.8,2,0,0,0
1,major_purchase,0.1392,674.21,37439.99998,14.13,692,13620.04167,1466,16.9,0,4,0,0
1,debt_consolidation,0.0859,158.06,74999.99981,12.59,747,6060.041667,8119,23.9,1,0,0,1
1,small_business,0.1426,123.51,206999.9995,2.24,742,5190,105418,66.2,3,0,0,1
1,debt_consolidation,0.1062,455.84,33999.99988,18.07,717,2490,7292,65.1,1,0,0,0
1,major_purchase,0.1461,517.13,36000.00009,9.17,732,1892,0,NA,2,0,0,0
1,debt_consolidation,0.1357,84.93,38499.99999,13.5,677,3720,2542,29.9,2,0,0,0
1,debt_consolidation,0.0774,156.1,29999.99998,7.96,767,4170.041667,3067,11.9,0,0,0,0
1,debt_consolidation,0.1565,848.42,105000.0001,1.1,702,4381,2883,31,0,0,0,0
1,debt_consolidation,0.1322,253.51,72000.00014,24.23,692,5250.041667,3290,50.6,1,0,0,0
1,debt_consolidation,0.1426,603.79,87999.9997,8.73,692,5402.041667,19281,89.7,0,0,0,0
1,small_business,0.1565,874.66,101999.9998,7.36,767,5340.041667,0,0,0,0,0,0
1,all_other,0.0774,156.1,39124.00006,10.98,757,4770,11305,52.6,3,0,0,0
1,debt_consolidation,0.1287,336.34,45000.00006,12.64,692,6180,9123,50.2,2,0,0,0
1,home_improvement,0.1461,186.17,20000.00001,4.8,702,1560.041667,3713,77.4,0,0,0,0
1,debt_consolidation,0.1253,811.56,286999.9986,13.89,727,5190,43922,65.7,2,0,0,0
1,debt_consolidation,0.1565,685.73,67498.99987,13.58,677,4830,11189,65.1,0,0,1,1
1,debt_consolidation,0.1287,201.8,24000.00002,8.7,692,2400.041667,3374,63.7,0,0,0,0
1,debt_consolidation,0.1645,849.06,59999.99993,21.78,692,3000,35819,95.8,0,0,0,0
1,debt_consolidation,0.1322,202.81,42999.9998,22.32,687,2310.041667,7115,76.5,0,0,0,0
1,home_improvement,0.1287,672.67,51599.99992,0.23,802,6240,41,0.2,3,0,0,1
1,home_improvement,0.1385,341.04,69999.99993,7.89,692,3180.041667,0,0,0,0,0,0
1,credit_card,0.1148,329.69,32399.99994,23.41,722,3180.041667,9430,45.3,0,0,0,0
1,credit_card,0.0788,100.1,56566.00017,21.49,722,3896.041667,3630,71.2,1,0,0,0
1,major_purchase,0.1426,205.84,20800.00001,0.87,682,1920.041667,422,7.7,0,0,0,0
1,home_improvement,0.0894,317.72,41600.00016,6.61,752,2160,3,0,0,0,0,0
1,credit_card,0.1287,260.66,29807.99992,22.42,692,6990,7751,52.7,0,0,1,1
1,debt_consolidation,0.1322,283.93,36000.00009,2.3,687,2521,2047,27.7,1,1,0,0
1,debt_consolidation,0.1392,170.69,38000.00005,5.68,687,1650.041667,4324,86.5,1,0,0,0
1,debt_consolidation,0.1635,621.8,90000.00006,17.35,667,4980.041667,14555,70,0,0,0,0
1,debt_consolidation,0.1114,229.63,39999.99988,21.99,717,2310.041667,6823,71.1,1,0,0,0
1,debt_consolidation,0.1183,331.34,39999.99988,0.54,732,3780.041667,554,14.2,0,0,1,0
1,home_improvement,0.1253,836.66,130000.0001,11.13,752,4590.041667,40327,54.8,5,0,0,0
1,debt_consolidation,0.0774,187.32,119999.9998,4.7,767,5730.041667,4378,27.4,0,0,0,0
1,all_other,0.0988,483.16,65999.99993,7.69,752,5400.041667,8816,23.8,0,0,0,0
1,credit_card,0.0774,124.88,65000.00007,1.83,767,4920.041667,4370,21,1,0,0,0
1,credit_card,0.1496,277.16,95999.99996,5.65,662,4381,12080,74.1,1,2,1,0
1,debt_consolidation,0.1392,564.12,69999.99993,14.09,692,5340.041667,17357,83.9,1,0,0,0
1,major_purchase,0.0859,309.78,42999.9998,14.99,762,7680,5164,11.9,0,0,0,0
1,debt_consolidation,0.1114,393.65,149999.9995,2.37,737,4050,10944,29.8,0,0,0,0
1,debt_consolidation,0.1322,253.51,54000.00024,15.56,697,7923.041667,4552,25.6,1,0,0,0
1,all_other,0.1148,118.69,31199.99988,11.23,717,2760.041667,1866,74.6,0,0,0,0
1,debt_consolidation,0.1311,398.19,76000.00006,20.42,692,4267.041667,12764,44.3,0,0,1,0
1,credit_card,0.1253,267.74,36000.00009,10.37,697,9842,8301,79.8,0,0,0,1
1,home_improvement,0.1531,870.39,203999.9994,7.21,697,5101,28406,45,0,0,0,0
1,all_other,0.0988,483.16,33999.99988,16.41,762,3091.041667,6919,26.5,0,0,0,0
1,debt_consolidation,0.0788,359.73,59999.99993,4.96,752,5704.041667,12564,39.3,0,0,0,0
1,all_other,0.1392,51.21,49999.99978,17.04,672,3900.041667,4376,93.1,2,0,0,0
1,debt_consolidation,0.1635,565.27,59999.99993,24.8,697,13170,17353,45.4,1,0,0,0
1,debt_consolidation,0.0859,252.89,62045.99973,4.8,752,3660,8903,21.4,1,0,0,0
1,debt_consolidation,0.0751,311.1,94999.99994,2.93,757,3720,6757,20.6,1,0,0,0
1,debt_consolidation,0.1148,65.94,28800.00011,14.25,702,3180.041667,179,59.7,2,0,0,0
1,debt_consolidation,0.1136,378.48,29999.99998,22.68,702,1861,946,9,1,1,0,0
1,debt_consolidation,0.1218,99.9,29999.99998,20.04,697,1650.041667,3832,66.1,1,0,0,0
1,debt_consolidation,0.1099,274.98,52000.00013,18.62,702,4940.041667,9222,34.7,3,0,1,0
1,debt_consolidation,0.0894,206.52,67999.99972,16.45,727,3840.041667,12658,53.4,0,0,0,0
1,all_other,0.1461,193.07,39999.99988,17.58,667,5280.041667,1182,39.4,0,1,0,0
1,debt_consolidation,0.1099,98.21,42999.9998,9.82,687,6462.041667,14338,34.2,1,0,0,0
1,all_other,0.0774,62.44,12000,14.9,757,5438,2234,21.6,0,0,0,0
1,debt_consolidation,0.1136,658.23,71000.00028,8.25,717,12692.04167,30987,48.4,1,4,0,0
1,debt_consolidation,0.0788,306.55,48000.00001,7.95,742,3990,11723,34.5,0,0,0,0
1,all_other,0.0676,49.24,83499.99993,3.65,782,3333,6955,14.6,4,0,0,0
1,credit_card,0.1025,388.62,85000.00038,18.56,732,3510.041667,15173,41.6,2,0,0,0
1,debt_consolidation,0.1136,798.1,123999.9994,13.73,727,5070,28237,59.7,0,0,0,0
1,credit_card,0.1496,45.05,46499.99993,16,662,6750.041667,8856,90,0,3,0,0
1,debt_consolidation,0.0751,279.99,54000.00024,16.29,767,4410,4688,16.4,0,0,0,0
1,all_other,0.0676,76.93,29200.00005,2.38,752,5610.041667,1988,13.3,2,0,0,0
1,credit_card,0.1533,365.7,36999.99994,14.3,672,6450.041667,14726,92.6,0,0,1,0
1,major_purchase,0.1062,651.2,45000.00006,19.17,737,3750.041667,11141,48,1,0,0,0
1,debt_consolidation,0.1385,443.35,54999.99977,13.9,682,4290.041667,20437,73.5,1,0,0,0
1,all_other,0.1645,530.67,69830.00029,11.02,662,7830.041667,16478,84.9,0,0,0,0
1,all_other,0.1025,259.08,99999.9995,2.68,717,3840.041667,3194,5.1,3,0,0,0
1,debt_consolidation,0.0788,256.5,72000.00014,12.23,747,6840.041667,8185,46,2,0,0,0
1,all_other,0.1459,448.05,46000.00021,22.98,677,3288,7719,55.9,0,0,0,0
1,all_other,0.1311,70.87,15000,19.04,672,1950.041667,4285,62.1,0,0,0,0
1,all_other,0.1385,162,16799.99999,11.64,677,4080,5166,86.1,0,1,0,1
1,all_other,0.1645,424.53,170000.0007,10.05,692,4053,22215,90.3,0,0,0,0
1,major_purchase,0.0788,203.33,69999.99993,23.09,722,8130.041667,16559,31.7,1,0,0,0
1,credit_card,0.1062,618.64,79999.99971,13.29,737,5070,14462,36.1,1,0,0,0
1,debt_consolidation,0.1025,153.83,14040.00001,14.62,707,2100.041667,5905,64.2,1,0,0,0
1,credit_card,0.0788,312.81,42000.00011,19.77,737,4500.041667,15664,62.7,2,0,0,0
1,major_purchase,0.0988,80.53,29999.99998,21.16,717,2280,7747,61,1,0,0,0
1,debt_consolidation,0.1136,724.05,109999.9995,8.51,717,7920.041667,20418,74.8,0,0,0,0
1,major_purchase,0.1025,129.54,39999.99988,4.2,727,3240,3276,42,1,0,0,0
1,all_other,0.1099,687.44,79999.99971,18.82,757,7140.041667,31503,60.6,3,0,0,0
1,all_other,0.0751,155.55,24000.00002,3.6,787,4800,1574,10.2,1,0,0,0
1,credit_card,0.0751,93.33,15500,14.55,742,1919.041667,1932,24.1,4,0,0,0
1,major_purchase,0.0714,154.7,32500.00005,7.46,762,4920.041667,26110,40.4,2,0,0,0
1,debt_consolidation,0.1311,404.94,44411.9999,22.43,692,5490,10337,61.9,0,0,0,0
1,debt_consolidation,0.1025,194.31,99000.00009,21.9,712,3030.041667,6809,42.3,3,0,0,0
1,all_other,0.1348,71.25,22999.99989,3.7,667,2910,1103,36.8,1,0,0,0
1,debt_consolidation,0.1348,678.49,54999.99977,10.89,702,4110.041667,15537,81.8,0,0,0,0
1,debt_consolidation,0.157,350.11,48000.00001,23.63,662,5850,10586,63.8,0,2,0,0
1,major_purchase,0.1645,212.27,27839.99988,15.13,682,4320,7886,98.6,0,0,0,0
1,all_other,0.1459,372.23,25100.00012,1.96,677,4682,1713,24.1,0,0,0,0
1,debt_consolidation,0.1533,644.33,59999.99993,11.2,732,4391,4978,99.6,0,0,0,0
1,debt_consolidation,0.1099,392.83,94999.99994,4.47,732,8401,13855,42.5,0,0,0,0
1,all_other,0.0988,309.22,31999.99994,17.06,732,4475,8153,62.7,1,0,0,0
1,major_purchase,0.1422,137.14,12000,2.4,707,1290.041667,1088,51.8,1,0,0,0
1,debt_consolidation,0.1311,607.41,72999.99999,10.25,702,3300,8613,40.6,0,0,1,1
1,debt_consolidation,0.1136,138.23,32999.99999,7.49,687,1851,4898,17.4,1,0,0,1
1,debt_consolidation,0.1533,583.38,36999.99994,15.73,672,1950.041667,15353,84.4,1,0,0,0
1,small_business,0.1025,809.62,134000.0001,0.13,787,8010,6330,8.4,1,0,0,0
1,debt_consolidation,0.1422,411.41,56244.00013,13.93,682,4290.041667,7642,94.4,2,1,1,0
1,debt_consolidation,0.1645,583.73,95999.99996,15.1,667,4620.041667,19257,92.6,1,0,0,1
1,all_other,0.1385,511.56,57000.00018,12.74,682,3420.041667,21113,72.6,2,0,0,0
1,debt_consolidation,0.1273,537.06,45000.00006,19.29,717,3001,12790,49.8,0,0,0,1
1,credit_card,0.0788,225.22,67500.00021,19.47,727,5130,10861,57.5,1,0,0,0
1,debt_consolidation,0.1533,383.12,69999.99993,24.12,672,5370.041667,18107,68.8,2,0,0,0
1,credit_card,0.1385,682.08,119999.9998,13.61,707,3360,22061,91.9,1,0,0,0
1,debt_consolidation,0.1719,303.85,74999.99981,7.86,662,2730.041667,15350,84,3,1,0,0
1,all_other,0.1025,647.7,61999.99975,16.32,752,2130,2526,26.3,0,0,0,0
